state_residence,district_residence,Date,new_case,negative_case,Failed_test,Total_test
BIHAR,NALANDA,2021-01-15,12,3474,3,3489
BIHAR,NAWADA,2021-01-11,0,717,0,717
BIHAR,NAWADA,2021-01-12,9,1748,0,1757
BIHAR,NAWADA,2021-01-13,9,1447,0,1456
BIHAR,NAWADA,2021-01-14,3,1131,0,1134
BIHAR,NAWADA,2021-01-15,0,1440,3,1443
BIHAR,PASHCHIM CHAMPARAN,2021-01-11,0,2263,72,2335
BIHAR,PASHCHIM CHAMPARAN,2021-01-12,3,2425,648,3076
BIHAR,PASHCHIM CHAMPARAN,2021-01-13,6,1743,126,1875
BIHAR,PASHCHIM CHAMPARAN,2021-01-14,3,2462,0,2465
BIHAR,PASHCHIM CHAMPARAN,2021-01-15,3,2297,45,2345
BIHAR,PATNA,2021-01-11,174,5692,16,5882
BIHAR,PATNA,2021-01-12,149,5173,4,5326
BIHAR,PATNA,2021-01-13,151,5608,8,5767
BIHAR,PATNA,2021-01-14,196,4802,49,5047
BIHAR,PATNA,2021-01-15,129,5048,9,5186
BIHAR,PURBI CHAMPARAN,2021-01-11,3,3806,25,3834
BIHAR,PURBI CHAMPARAN,2021-01-12,1,3983,5,3989
BIHAR,PURBI CHAMPARAN,2021-01-13,6,4093,0,4099
BIHAR,PURBI CHAMPARAN,2021-01-14,5,3589,9,3603
BIHAR,PURBI CHAMPARAN,2021-01-15,8,3874,1,3883
BIHAR,PURNIA,2021-01-11,2,1475,13,1490
BIHAR,PURNIA,2021-01-12,1,1450,0,1451
BIHAR,PURNIA,2021-01-13,7,1094,4,1105
BIHAR,PURNIA,2021-01-14,3,1157,0,1160
BIHAR,PURNIA,2021-01-15,6,970,0,976
BIHAR,ROHTAS,2021-01-11,12,1382,0,1394
BIHAR,ROHTAS,2021-01-12,12,1727,0,1739
BIHAR,ROHTAS,2021-01-13,7,1896,0,1903
BIHAR,ROHTAS,2021-01-14,3,3431,3,3437
BIHAR,ROHTAS,2021-01-15,7,2005,0,2012
BIHAR,SAHARSA,2021-01-11,1,339,0,340
BIHAR,SAHARSA,2021-01-12,3,1952,3,1958
BIHAR,SAHARSA,2021-01-13,6,720,0,726
BIHAR,SAHARSA,2021-01-14,5,689,1,695
BIHAR,SAHARSA,2021-01-15,0,684,0,684
BIHAR,SAMASTIPUR,2021-01-11,5,2883,64,2952
BIHAR,SAMASTIPUR,2021-01-12,11,3202,22,3235
BIHAR,SAMASTIPUR,2021-01-13,1,2920,82,3003
BIHAR,SAMASTIPUR,2021-01-14,3,3294,6,3303
BIHAR,SAMASTIPUR,2021-01-15,5,2909,34,2948
BIHAR,SARAN,2021-01-11,8,3451,1,3460
BIHAR,SARAN,2021-01-12,6,2868,0,2874
BIHAR,SARAN,2021-01-13,15,2517,3,2535
BIHAR,SARAN,2021-01-14,14,1968,4,1986
BIHAR,SARAN,2021-01-15,8,2941,1,2950
BIHAR,SHEIKHPURA,2021-01-11,0,224,2,226
BIHAR,SHEIKHPURA,2021-01-12,2,713,11,726
BIHAR,SHEIKHPURA,2021-01-13,1,1177,8,1186
BIHAR,SHEIKHPURA,2021-01-14,0,479,0,479
BIHAR,SHEIKHPURA,2021-01-15,1,512,4,517
BIHAR,SHEOHAR,2021-01-11,1,803,0,804
BIHAR,SHEOHAR,2021-01-12,1,809,0,810
BIHAR,SHEOHAR,2021-01-13,6,930,0,936
BIHAR,SHEOHAR,2021-01-14,0,397,0,397
BIHAR,SHEOHAR,2021-01-15,3,457,0,460
BIHAR,SITAMARHI,2021-01-11,1,1541,0,1542
BIHAR,SITAMARHI,2021-01-12,3,540,0,543
BIHAR,SITAMARHI,2021-01-13,1,608,1,610
BIHAR,SITAMARHI,2021-01-14,1,1675,0,1676
BIHAR,SITAMARHI,2021-01-15,0,1086,1,1087
BIHAR,SIWAN,2021-01-11,6,1964,1,1971
BIHAR,SIWAN,2021-01-12,13,2123,0,2136
BIHAR,SIWAN,2021-01-13,2,1963,1,1966
BIHAR,SIWAN,2021-01-14,6,1981,0,1987
BIHAR,SIWAN,2021-01-15,5,2283,0,2288
BIHAR,SUPAUL,2021-01-11,1,1503,0,1504
BIHAR,SUPAUL,2021-01-12,3,1001,3,1007
BIHAR,SUPAUL,2021-01-13,0,1917,11,1928
BIHAR,SUPAUL,2021-01-14,3,2013,116,2132
BIHAR,SUPAUL,2021-01-15,2,1514,70,1586
BIHAR,VAISHALI,2021-01-11,5,3770,0,3775
BIHAR,VAISHALI,2021-01-12,1,4815,0,4816
BIHAR,VAISHALI,2021-01-13,6,3035,47,3088
BIHAR,VAISHALI,2021-01-14,5,3650,0,3655
BIHAR,VAISHALI,2021-01-15,2,3473,1,3476
CHANDIGARH,CHANDIGARH,2021-01-11,46,1268,35,1349
CHANDIGARH,CHANDIGARH,2021-01-12,67,1395,87,1549
CHANDIGARH,CHANDIGARH,2021-01-13,70,1199,86,1355
CHANDIGARH,CHANDIGARH,2021-01-14,34,1049,12,1095
CHANDIGARH,CHANDIGARH,2021-01-15,53,1210,27,1290
CHHATTISGARH,BALOD,2021-01-11,31,1012,0,1043
CHHATTISGARH,BALOD,2021-01-12,34,1031,0,1065
CHHATTISGARH,BALOD,2021-01-13,23,937,0,960
CHHATTISGARH,BALOD,2021-01-14,23,878,0,901
CHHATTISGARH,BALOD,2021-01-15,29,1024,1,1054
CHHATTISGARH,BALODA BAZAR,2021-01-11,34,773,37,844
CHHATTISGARH,BALODA BAZAR,2021-01-12,30,799,3,832
CHHATTISGARH,BALODA BAZAR,2021-01-13,23,704,2,729
CHHATTISGARH,BALODA BAZAR,2021-01-14,13,547,29,589
CHHATTISGARH,BALODA BAZAR,2021-01-15,18,462,40,520
CHHATTISGARH,BALRAMPUR,2021-01-11,20,550,1,571
CHHATTISGARH,BALRAMPUR,2021-01-12,6,572,2,580
CHHATTISGARH,BALRAMPUR,2021-01-13,16,645,0,661
CHHATTISGARH,BALRAMPUR,2021-01-14,3,491,2,496
CHHATTISGARH,BALRAMPUR,2021-01-15,13,700,5,718
CHHATTISGARH,BASTAR,2021-01-11,4,1297,0,1301
CHHATTISGARH,BASTAR,2021-01-12,8,1291,0,1299
CHHATTISGARH,BASTAR,2021-01-13,8,1293,0,1301
CHHATTISGARH,BASTAR,2021-01-14,3,1244,0,1247
CHHATTISGARH,BASTAR,2021-01-15,18,1460,0,1478
CHHATTISGARH,BEMETARA,2021-01-11,9,282,0,291
CHHATTISGARH,BEMETARA,2021-01-12,13,787,0,800
CHHATTISGARH,BEMETARA,2021-01-13,22,504,2,528
CHHATTISGARH,BEMETARA,2021-01-14,22,532,0,554
CHHATTISGARH,BEMETARA,2021-01-15,21,617,1,639
CHHATTISGARH,BIJAPUR,2021-01-11,1,336,0,337
CHHATTISGARH,BIJAPUR,2021-01-12,0,206,0,206
CHHATTISGARH,BIJAPUR,2021-01-13,1,194,0,195
CHHATTISGARH,BIJAPUR,2021-01-14,3,487,1,491
CHHATTISGARH,BIJAPUR,2021-01-15,2,216,0,218
CHHATTISGARH,BILASPUR,2021-01-11,106,1331,20,1457
CHHATTISGARH,BILASPUR,2021-01-12,91,899,8,998
CHHATTISGARH,BILASPUR,2021-01-13,63,1107,7,1177
CHHATTISGARH,BILASPUR,2021-01-14,83,1189,8,1280
CHHATTISGARH,BILASPUR,2021-01-15,49,1333,9,1391
CHHATTISGARH,DANTEWADA,2021-01-11,4,481,0,485
CHHATTISGARH,DANTEWADA,2021-01-12,1,223,0,224
CHHATTISGARH,DANTEWADA,2021-01-13,3,297,0,300
CHHATTISGARH,DANTEWADA,2021-01-14,5,234,0,239
CHHATTISGARH,DANTEWADA,2021-01-15,4,326,0,330
CHHATTISGARH,DHAMTARI,2021-01-11,30,890,5,925
CHHATTISGARH,DHAMTARI,2021-01-12,31,927,11,969
CHHATTISGARH,DHAMTARI,2021-01-13,22,620,9,651
CHHATTISGARH,DHAMTARI,2021-01-14,24,639,10,673
CHHATTISGARH,DHAMTARI,2021-01-15,40,773,11,824
CHHATTISGARH,DURG,2021-01-11,112,1538,0,1650
CHHATTISGARH,DURG,2021-01-12,111,1146,2,1259
CHHATTISGARH,DURG,2021-01-13,101,1073,4,1178
CHHATTISGARH,DURG,2021-01-14,93,1330,2,1425
CHHATTISGARH,DURG,2021-01-15,54,952,1,1007
CHHATTISGARH,GARIYABAND,2021-01-11,10,446,4,460
CHHATTISGARH,GARIYABAND,2021-01-12,10,386,17,413
CHHATTISGARH,GARIYABAND,2021-01-13,9,459,10,478
CHHATTISGARH,GARIYABAND,2021-01-14,4,296,1,301
CHHATTISGARH,GARIYABAND,2021-01-15,8,318,8,334
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2021-01-11,5,248,0,253
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2021-01-12,12,247,0,259
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2021-01-13,1,263,0,264
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2021-01-14,5,365,1,371
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2021-01-15,2,370,2,374
CHHATTISGARH,JANJGIR CHAMPA,2021-01-11,36,1865,5,1906
CHHATTISGARH,JANJGIR CHAMPA,2021-01-12,33,1835,2,1870
CHHATTISGARH,JANJGIR CHAMPA,2021-01-13,42,2045,6,2093
CHHATTISGARH,JANJGIR CHAMPA,2021-01-14,38,1520,0,1558
CHHATTISGARH,JANJGIR CHAMPA,2021-01-15,19,2117,5,2141
CHHATTISGARH,JASHPUR,2021-01-11,44,942,16,1002
CHHATTISGARH,JASHPUR,2021-01-12,23,535,1,559
CHHATTISGARH,JASHPUR,2021-01-13,38,457,1,496
CHHATTISGARH,JASHPUR,2021-01-14,16,299,0,315
CHHATTISGARH,JASHPUR,2021-01-15,13,534,0,547
CHHATTISGARH,KABIRDHAM,2021-01-11,11,374,0,385
CHHATTISGARH,KABIRDHAM,2021-01-12,4,710,1,715
CHHATTISGARH,KABIRDHAM,2021-01-13,9,794,1,804
CHHATTISGARH,KABIRDHAM,2021-01-14,2,362,2,366
CHHATTISGARH,KABIRDHAM,2021-01-15,9,872,0,881
CHHATTISGARH,KANKER,2021-01-11,16,893,0,909
CHHATTISGARH,KANKER,2021-01-12,5,275,0,280
CHHATTISGARH,KANKER,2021-01-13,12,918,0,930
CHHATTISGARH,KANKER,2021-01-14,7,350,0,357
CHHATTISGARH,KANKER,2021-01-15,5,512,0,517
CHHATTISGARH,KONDAGAON,2021-01-11,10,620,0,630
CHHATTISGARH,KONDAGAON,2021-01-12,8,705,10,723
CHHATTISGARH,KONDAGAON,2021-01-13,2,350,1,353
CHHATTISGARH,KONDAGAON,2021-01-14,10,489,2,501
CHHATTISGARH,KONDAGAON,2021-01-15,2,366,4,372
CHHATTISGARH,KORBA,2021-01-11,44,1500,1,1545
CHHATTISGARH,KORBA,2021-01-12,17,925,3,945
CHHATTISGARH,KORBA,2021-01-13,18,928,0,946
CHHATTISGARH,KORBA,2021-01-14,28,1429,0,1457
CHHATTISGARH,KORBA,2021-01-15,9,1039,1,1049
CHHATTISGARH,KOREA,2021-01-11,9,863,0,872
CHHATTISGARH,KOREA,2021-01-12,22,839,0,861
CHHATTISGARH,KOREA,2021-01-13,18,939,0,957
CHHATTISGARH,KOREA,2021-01-14,19,887,0,906
CHHATTISGARH,KOREA,2021-01-15,19,964,0,983
CHHATTISGARH,MAHASAMUND,2021-01-11,36,777,0,813
CHHATTISGARH,MAHASAMUND,2021-01-12,45,1033,0,1078
CHHATTISGARH,MAHASAMUND,2021-01-13,27,1014,1,1042
CHHATTISGARH,MAHASAMUND,2021-01-14,26,695,1,722
CHHATTISGARH,MAHASAMUND,2021-01-15,33,983,0,1016
CHHATTISGARH,MUNGELI,2021-01-11,13,536,1,550
CHHATTISGARH,MUNGELI,2021-01-12,2,502,0,504
CHHATTISGARH,MUNGELI,2021-01-13,8,465,2,475
CHHATTISGARH,MUNGELI,2021-01-14,4,506,1,511
CHHATTISGARH,MUNGELI,2021-01-15,5,364,0,369
CHHATTISGARH,NARAYANPUR,2021-01-11,1,166,1,168
CHHATTISGARH,NARAYANPUR,2021-01-12,4,234,0,238
CHHATTISGARH,NARAYANPUR,2021-01-13,0,249,0,249
CHHATTISGARH,NARAYANPUR,2021-01-14,0,233,0,233
CHHATTISGARH,NARAYANPUR,2021-01-15,0,158,0,158
CHHATTISGARH,RAIGARH,2021-01-11,63,2429,4,2496
CHHATTISGARH,RAIGARH,2021-01-12,52,1747,18,1817
CHHATTISGARH,RAIGARH,2021-01-13,35,2032,10,2077
CHHATTISGARH,RAIGARH,2021-01-14,58,1102,0,1160
CHHATTISGARH,RAIGARH,2021-01-15,43,1497,5,1545
CHHATTISGARH,RAIPUR,2021-01-11,159,2509,22,2690
CHHATTISGARH,RAIPUR,2021-01-12,163,2435,42,2640
CHHATTISGARH,RAIPUR,2021-01-13,213,2490,57,2760
CHHATTISGARH,RAIPUR,2021-01-14,167,2068,23,2258
CHHATTISGARH,RAIPUR,2021-01-15,131,2330,8,2469
CHHATTISGARH,RAJNANDGAON,2021-01-11,72,1508,0,1580
CHHATTISGARH,RAJNANDGAON,2021-01-12,52,1558,5,1615
CHHATTISGARH,RAJNANDGAON,2021-01-13,67,1720,0,1787
CHHATTISGARH,RAJNANDGAON,2021-01-14,45,1673,0,1718
CHHATTISGARH,RAJNANDGAON,2021-01-15,37,1623,13,1673
CHHATTISGARH,SUKMA,2021-01-11,1,270,0,271
CHHATTISGARH,SUKMA,2021-01-12,2,339,0,341
CHHATTISGARH,SUKMA,2021-01-13,3,248,0,251
CHHATTISGARH,SUKMA,2021-01-14,6,469,0,475
CHHATTISGARH,SUKMA,2021-01-15,6,461,0,467
CHHATTISGARH,SURAJPUR,2021-01-11,15,977,0,992
CHHATTISGARH,SURAJPUR,2021-01-12,31,907,1,939
CHHATTISGARH,SURAJPUR,2021-01-13,18,654,1,673
CHHATTISGARH,SURAJPUR,2021-01-14,16,1023,1,1040
CHHATTISGARH,SURAJPUR,2021-01-15,15,1283,2,1300
CHHATTISGARH,SURGUJA,2021-01-11,24,1133,1,1158
CHHATTISGARH,SURGUJA,2021-01-12,28,955,0,983
CHHATTISGARH,SURGUJA,2021-01-13,22,709,0,731
CHHATTISGARH,SURGUJA,2021-01-14,17,687,1,705
CHHATTISGARH,SURGUJA,2021-01-15,15,865,7,887
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2021-01-11,0,212,1,213
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2021-01-12,0,302,0,302
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2021-01-13,1,425,1,427
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2021-01-14,0,376,0,376
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2021-01-15,0,394,0,394
DAMAN AND DIU,DAMAN,2021-01-11,0,24,1,25
DAMAN AND DIU,DAMAN,2021-01-12,0,119,0,119
DAMAN AND DIU,DAMAN,2021-01-13,1,118,0,119
DAMAN AND DIU,DAMAN,2021-01-14,1,282,0,283
DAMAN AND DIU,DAMAN,2021-01-15,2,247,0,249
DAMAN AND DIU,DIU,2021-01-11,1,13,0,14
DAMAN AND DIU,DIU,2021-01-12,1,91,0,92
DAMAN AND DIU,DIU,2021-01-13,0,40,0,40
DAMAN AND DIU,DIU,2021-01-14,0,1,0,1
DAMAN AND DIU,DIU,2021-01-15,0,183,0,183
DELHI,CENTRAL,2021-01-11,24,5977,199,6200
DELHI,CENTRAL,2021-01-12,17,6151,9,6177
DELHI,CENTRAL,2021-01-13,18,4566,306,4890
DELHI,CENTRAL,2021-01-14,24,6482,138,6644
DELHI,CENTRAL,2021-01-15,13,6999,111,7123
DELHI,EAST,2021-01-11,28,5819,1,5848
DELHI,EAST,2021-01-12,45,5115,1,5161
DELHI,EAST,2021-01-13,36,4372,3,4411
DELHI,EAST,2021-01-14,22,3937,4,3963
DELHI,EAST,2021-01-15,26,5883,10,5919
DELHI,NEW DELHI,2021-01-11,72,5794,35,5901
DELHI,NEW DELHI,2021-01-12,74,5501,17,5592
DELHI,NEW DELHI,2021-01-13,54,6093,26,6173
DELHI,NEW DELHI,2021-01-14,66,4861,15,4942
DELHI,NEW DELHI,2021-01-15,61,6045,6,6112
DELHI,NORTH,2021-01-11,14,7397,47,7458
DELHI,NORTH,2021-01-12,28,7552,5,7585
DELHI,NORTH,2021-01-13,26,7804,11,7841
DELHI,NORTH,2021-01-14,22,8354,66,8442
DELHI,NORTH,2021-01-15,17,7628,23,7668
DELHI,NORTH EAST,2021-01-11,15,4712,30,4757
DELHI,NORTH EAST,2021-01-12,12,3962,19,3993
DELHI,NORTH EAST,2021-01-13,15,4478,17,4510
DELHI,NORTH EAST,2021-01-14,8,4453,6,4467
DELHI,NORTH EAST,2021-01-15,11,3607,14,3632
DELHI,NORTH WEST,2021-01-11,75,7399,10,7484
DELHI,NORTH WEST,2021-01-12,61,7688,2,7751
DELHI,NORTH WEST,2021-01-13,50,8375,7,8432
DELHI,NORTH WEST,2021-01-14,44,6812,6,6862
DELHI,NORTH WEST,2021-01-15,33,7542,58,7633
DELHI,SHAHDARA,2021-01-11,22,7891,3,7916
DELHI,SHAHDARA,2021-01-12,8,7568,3,7579
DELHI,SHAHDARA,2021-01-13,21,5606,3,5630
DELHI,SHAHDARA,2021-01-14,12,6643,5,6660
DELHI,SHAHDARA,2021-01-15,22,7504,2,7528
DELHI,SOUTH,2021-01-11,51,6508,7,6566
DELHI,SOUTH,2021-01-12,61,5573,6,5640
DELHI,SOUTH,2021-01-13,60,6978,5,7043
DELHI,SOUTH,2021-01-14,38,4912,7,4957
DELHI,SOUTH,2021-01-15,42,5854,25,5921
DELHI,SOUTH EAST,2021-01-11,45,7381,3,7429
DELHI,SOUTH EAST,2021-01-12,35,6218,2,6255
DELHI,SOUTH EAST,2021-01-13,41,7667,3,7711
DELHI,SOUTH EAST,2021-01-14,40,5885,1,5926
DELHI,SOUTH EAST,2021-01-15,42,6087,4,6133
DELHI,SOUTH WEST,2021-01-11,56,8193,8,8257
DELHI,SOUTH WEST,2021-01-12,35,6535,13,6583
DELHI,SOUTH WEST,2021-01-13,38,6051,4,6093
DELHI,SOUTH WEST,2021-01-14,40,6302,15,6357
DELHI,SOUTH WEST,2021-01-15,44,6719,7,6770
DELHI,WEST,2021-01-11,61,8028,13,8102
DELHI,WEST,2021-01-12,53,8621,5,8679
DELHI,WEST,2021-01-13,27,8881,4,8912
DELHI,WEST,2021-01-14,40,7919,10,7969
DELHI,WEST,2021-01-15,30,7524,13,7567
GOA,NORTH GOA,2021-01-11,32,989,2,1023
GOA,NORTH GOA,2021-01-12,50,992,0,1042
GOA,NORTH GOA,2021-01-13,52,847,2,901
GOA,NORTH GOA,2021-01-14,56,856,5,917
GOA,NORTH GOA,2021-01-15,52,832,0,884
GOA,SOUTH GOA,2021-01-11,31,929,3,963
GOA,SOUTH GOA,2021-01-12,33,807,1,841
GOA,SOUTH GOA,2021-01-13,47,866,0,913
GOA,SOUTH GOA,2021-01-14,64,982,1,1047
GOA,SOUTH GOA,2021-01-15,44,785,0,829
GUJARAT,AHMADABAD,2021-01-11,99,4543,81,4723
GUJARAT,AHMADABAD,2021-01-12,125,3131,10,3266
GUJARAT,AHMADABAD,2021-01-13,138,3923,47,4108
GUJARAT,AHMADABAD,2021-01-14,49,1237,1,1287
GUJARAT,AHMADABAD,2021-01-15,50,1757,8,1815
GUJARAT,AMRELI,2021-01-11,48,941,6,995
GUJARAT,AMRELI,2021-01-12,4,928,5,937
GUJARAT,AMRELI,2021-01-13,5,647,0,652
GUJARAT,AMRELI,2021-01-14,1,182,0,183
GUJARAT,AMRELI,2021-01-15,3,730,23,756
GUJARAT,ANAND,2021-01-11,11,409,5,425
GUJARAT,ANAND,2021-01-12,20,397,0,417
GUJARAT,ANAND,2021-01-13,20,443,8,471
GUJARAT,ANAND,2021-01-14,3,49,1,53
GUJARAT,ANAND,2021-01-15,7,196,0,203
GUJARAT,ARVALLI,2021-01-11,3,416,0,419
GUJARAT,ARVALLI,2021-01-12,4,376,5,385
GUJARAT,ARVALLI,2021-01-13,18,370,0,388
GUJARAT,ARVALLI,2021-01-14,1,37,1,39
GUJARAT,ARVALLI,2021-01-15,2,168,4,174
GUJARAT,BANAS KANTHA,2021-01-11,4,401,1,406
GUJARAT,BANAS KANTHA,2021-01-12,4,421,0,425
GUJARAT,BANAS KANTHA,2021-01-13,7,383,1,391
GUJARAT,BANAS KANTHA,2021-01-14,1,55,0,56
GUJARAT,BANAS KANTHA,2021-01-15,2,335,1,338
GUJARAT,BHARUCH,2021-01-11,13,415,3,431
GUJARAT,BHARUCH,2021-01-12,13,315,1,329
GUJARAT,BHARUCH,2021-01-13,10,356,0,366
GUJARAT,BHARUCH,2021-01-14,10,42,0,52
GUJARAT,BHARUCH,2021-01-15,13,324,0,337
GUJARAT,BHAVNAGAR,2021-01-11,10,727,0,737
GUJARAT,BHAVNAGAR,2021-01-12,17,957,0,974
GUJARAT,BHAVNAGAR,2021-01-13,17,806,0,823
GUJARAT,BHAVNAGAR,2021-01-14,2,505,1,508
GUJARAT,BHAVNAGAR,2021-01-15,10,744,0,754
GUJARAT,BOTAD,2021-01-11,0,592,0,592
GUJARAT,BOTAD,2021-01-12,0,242,0,242
GUJARAT,BOTAD,2021-01-13,0,162,1,163
GUJARAT,BOTAD,2021-01-14,0,32,0,32
GUJARAT,BOTAD,2021-01-15,1,270,0,271
GUJARAT,CHHOTAUDEPUR,2021-01-11,1,436,0,437
GUJARAT,CHHOTAUDEPUR,2021-01-12,3,144,0,147
GUJARAT,CHHOTAUDEPUR,2021-01-13,0,183,0,183
GUJARAT,CHHOTAUDEPUR,2021-01-14,0,9,0,9
GUJARAT,CHHOTAUDEPUR,2021-01-15,0,62,0,62
GUJARAT,DANG,2021-01-11,3,309,0,312
GUJARAT,DANG,2021-01-12,16,109,0,125
GUJARAT,DANG,2021-01-13,0,79,0,79
GUJARAT,DANG,2021-01-14,1,15,0,16
GUJARAT,DANG,2021-01-15,5,53,0,58
GUJARAT,DEVBHUMI DWARKA,2021-01-11,1,181,0,182
GUJARAT,DEVBHUMI DWARKA,2021-01-12,4,149,0,153
GUJARAT,DEVBHUMI DWARKA,2021-01-13,2,140,1,143
GUJARAT,DEVBHUMI DWARKA,2021-01-14,0,24,1,25
GUJARAT,DEVBHUMI DWARKA,2021-01-15,6,55,1,62
GUJARAT,DOHAD,2021-01-11,22,838,0,860
GUJARAT,DOHAD,2021-01-12,26,668,0,694
GUJARAT,DOHAD,2021-01-13,30,636,0,666
GUJARAT,DOHAD,2021-01-14,1,198,0,199
GUJARAT,DOHAD,2021-01-15,20,476,0,496
GUJARAT,GANDHINAGAR,2021-01-11,16,1739,6,1761
GUJARAT,GANDHINAGAR,2021-01-12,14,1633,0,1647
GUJARAT,GANDHINAGAR,2021-01-13,14,803,2,819
GUJARAT,GANDHINAGAR,2021-01-14,7,264,1,272
GUJARAT,GANDHINAGAR,2021-01-15,12,675,6,693
GUJARAT,GIR SOMNATH,2021-01-11,5,349,0,354
GUJARAT,GIR SOMNATH,2021-01-12,2,236,0,238
GUJARAT,GIR SOMNATH,2021-01-13,6,355,0,361
GUJARAT,GIR SOMNATH,2021-01-14,11,177,0,188
GUJARAT,GIR SOMNATH,2021-01-15,5,209,0,214
GUJARAT,JAMNAGAR,2021-01-11,9,1373,12,1394
GUJARAT,JAMNAGAR,2021-01-12,11,1652,1,1664
GUJARAT,JAMNAGAR,2021-01-13,15,1865,2,1882
GUJARAT,JAMNAGAR,2021-01-14,12,849,2,863
GUJARAT,JAMNAGAR,2021-01-15,9,911,8,928
GUJARAT,JUNAGADH,2021-01-11,5,703,0,708
GUJARAT,JUNAGADH,2021-01-12,7,617,1,625
GUJARAT,JUNAGADH,2021-01-13,10,713,0,723
GUJARAT,JUNAGADH,2021-01-14,23,281,0,304
GUJARAT,JUNAGADH,2021-01-15,8,733,0,741
GUJARAT,KACHCHH,2021-01-11,17,823,19,859
GUJARAT,KACHCHH,2021-01-12,12,712,0,724
GUJARAT,KACHCHH,2021-01-13,37,467,18,522
GUJARAT,KACHCHH,2021-01-14,19,328,1,348
GUJARAT,KACHCHH,2021-01-15,15,544,9,568
GUJARAT,KHEDA,2021-01-11,7,1009,1,1017
GUJARAT,KHEDA,2021-01-12,20,1004,1,1025
GUJARAT,KHEDA,2021-01-13,7,765,2,774
GUJARAT,KHEDA,2021-01-14,4,134,1,139
GUJARAT,KHEDA,2021-01-15,2,262,0,264
GUJARAT,MAHESANA,2021-01-11,5,824,2,831
GUJARAT,MAHESANA,2021-01-12,4,603,1,608
GUJARAT,MAHESANA,2021-01-13,3,836,12,851
GUJARAT,MAHESANA,2021-01-14,10,7,0,17
GUJARAT,MAHESANA,2021-01-15,2,304,0,306
GUJARAT,MAHISAGAR,2021-01-11,3,344,0,347
GUJARAT,MAHISAGAR,2021-01-12,4,487,0,491
GUJARAT,MAHISAGAR,2021-01-13,3,476,1,480
GUJARAT,MAHISAGAR,2021-01-14,0,103,0,103
GUJARAT,MAHISAGAR,2021-01-15,0,285,0,285
GUJARAT,MORBI,2021-01-11,9,765,29,803
GUJARAT,MORBI,2021-01-12,10,626,67,703
GUJARAT,MORBI,2021-01-13,9,568,44,621
GUJARAT,MORBI,2021-01-14,7,214,21,242
GUJARAT,MORBI,2021-01-15,13,621,21,655
GUJARAT,NARMADA,2021-01-11,4,24,0,28
GUJARAT,NARMADA,2021-01-12,4,37,0,41
GUJARAT,NARMADA,2021-01-13,5,41,0,46
GUJARAT,NARMADA,2021-01-14,6,44,0,50
GUJARAT,NARMADA,2021-01-15,1,21,0,22
GUJARAT,NAVSARI,2021-01-11,5,486,0,491
GUJARAT,NAVSARI,2021-01-12,0,183,0,183
GUJARAT,NAVSARI,2021-01-13,5,222,0,227
GUJARAT,NAVSARI,2021-01-14,0,66,0,66
GUJARAT,NAVSARI,2021-01-15,1,309,0,310
GUJARAT,PANCH MAHALS,2021-01-11,10,453,0,463
GUJARAT,PANCH MAHALS,2021-01-12,13,615,0,628
GUJARAT,PANCH MAHALS,2021-01-13,10,556,0,566
GUJARAT,PANCH MAHALS,2021-01-14,2,187,0,189
GUJARAT,PANCH MAHALS,2021-01-15,9,297,0,306
GUJARAT,PATAN,2021-01-11,3,928,0,931
GUJARAT,PATAN,2021-01-12,1,802,7,810
GUJARAT,PATAN,2021-01-13,2,832,1,835
GUJARAT,PATAN,2021-01-14,0,45,0,45
GUJARAT,PATAN,2021-01-15,4,427,0,431
GUJARAT,PORBANDAR,2021-01-11,2,498,0,500
GUJARAT,PORBANDAR,2021-01-12,1,344,0,345
GUJARAT,PORBANDAR,2021-01-13,1,365,0,366
GUJARAT,PORBANDAR,2021-01-14,2,93,0,95
GUJARAT,PORBANDAR,2021-01-15,2,440,0,442
GUJARAT,RAJKOT,2021-01-11,41,1728,73,1842
GUJARAT,RAJKOT,2021-01-12,68,2113,47,2228
GUJARAT,RAJKOT,2021-01-13,70,1806,57,1933
GUJARAT,RAJKOT,2021-01-14,37,516,73,626
GUJARAT,RAJKOT,2021-01-15,61,1586,34,1681
GUJARAT,SABAR KANTHA,2021-01-11,7,290,6,303
GUJARAT,SABAR KANTHA,2021-01-12,9,244,18,271
GUJARAT,SABAR KANTHA,2021-01-13,8,340,7,355
GUJARAT,SABAR KANTHA,2021-01-14,2,54,1,57
GUJARAT,SABAR KANTHA,2021-01-15,5,118,4,127
GUJARAT,SURAT,2021-01-11,103,2141,6,2250
GUJARAT,SURAT,2021-01-12,70,1596,0,1666
GUJARAT,SURAT,2021-01-13,59,1506,43,1608
GUJARAT,SURAT,2021-01-14,12,710,2,724
